archetype,metaRating,height,weight,skillMoves,weakFoot,attributeAcceleration,attributeSprintSpeed,attributePositioning,attributeFinishing,attributeShotPower,attributeLongShots,attributeVolleys,attributePenalties,attributeVision,attributeCrossing,attributeFkAccuracy,attributeShortPassing,attributeLongPassing,attributeCurve,attributeAgility,attributeBalance,attributeReactions,attributeBallControl,attributeDribbling,attributeComposure,attributeInterceptions,attributeHeadingAccuracy,attributeDefensiveAwareness,attributeStandingTackle,attributeSlidingTackle,attributeJumping,attributeStamina,attributeStrength,attributeAggression,Finesse Shot,Chip Shot,Power Shot,Dead Ball,Power Header,Low Driven Shot,Incisive Pass,Pinged Pass,Long Ball Pass,Tiki Taka,Whipped Pass,Jockey,Block,Intercept,Anticipate,Slide Tackle,Bruiser,Technical,Rapid,Flair,First Touch,Trickster,Press Proven,Quick Step,Relentless,Trivela,Acrobatic,Long Throw,Aerial,accelerateType_EXPLOSIVE,accelerateType_MOSTLY_EXPLOSIVE,accelerateType_CONTROLLED_EXPLOSIVE,accelerateType_CONTROLLED,accelerateType_CONTROLLED_LENGTHY,accelerateType_MOSTLY_LENGTHY,accelerateType_LENGTHY,bodytype_Lean Medium,bodytype_Average Medium,bodytype_Stocky Medium,bodytype_Lean Tall,bodytype_Average Tall,bodytype_Stocky Tall,bodytype_Lean Short,bodytype_Average Short,bodytype_Stocky Short,bodytype_Unique
wide_playmaker,78.82798705443963,176,68,4,4,93,94,87,82,87,83,76,82,84,84,83,82,78,85,91,82,87,88,90,83,62,85,53,61,44,88,92,70,80,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
wide_midfielder,79.5485494829595,176,68,4,4,93,94,87,82,87,83,76,82,84,84,83,82,78,85,91,82,87,88,90,83,62,85,53,61,44,88,92,70,80,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
advanced_forward,78.1714193943406,187,82,3,4,82,94,87,91,92,89,88,89,86,61,85,91,67,90,86,76,88,91,86,91,33,99,39,35,28,98,80,95,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
poacher,80.95090313267325,187,82,3,4,82,94,87,91,92,89,88,89,86,61,85,91,67,90,86,76,88,91,86,91,33,99,39,35,28,98,80,95,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
false_nine,76.82454364837224,187,82,3,4,82,94,87,91,92,89,88,89,86,61,85,91,67,90,86,76,88,91,86,91,33,99,39,35,28,98,80,95,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
target_forward,83.08990082177138,187,82,3,4,82,94,87,91,92,89,88,89,86,61,85,91,67,90,86,76,88,91,86,91,33,99,39,35,28,98,80,95,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
winger,81.35576396598249,177,69,4,5,95,89,85,89,86,84,79,85,84,83,80,85,74,88,94,90,88,90,89,87,37,57,43,36,54,74,82,58,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
wide_midfielder,78.73399866938335,177,69,4,5,95,89,85,89,86,84,79,85,84,83,80,85,74,88,94,90,88,90,89,87,37,57,43,36,54,74,82,58,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
wide_playmaker,77.03580249510163,177,69,4,5,95,89,85,89,86,84,79,85,84,83,80,85,74,88,94,90,88,90,89,87,37,57,43,36,54,74,82,58,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
inside_forward,83.35012032490575,177,69,4,5,95,89,85,89,86,84,79,85,84,83,80,85,74,88,94,90,88,90,89,87,37,57,43,36,54,74,82,58,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
winger,83.08807289865453,176,70,3,4,95,90,88,87,90,90,64,81,77,90,82,87,83,86,97,92,80,89,92,74,49,42,57,49,46,64,90,57,53,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
inside_forward,82.6471902221795,176,70,3,4,95,90,88,87,90,90,64,81,77,90,82,87,83,86,97,92,80,89,92,74,49,42,57,49,46,64,90,57,53,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wide_playmaker,80.75078457027972,176,70,3,4,95,90,88,87,90,90,64,81,77,90,82,87,83,86,97,92,80,89,92,74,49,42,57,49,46,64,90,57,53,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wide_midfielder,80.46512441620749,176,70,3,4,95,90,88,87,90,90,64,81,77,90,82,87,83,86,97,92,80,89,92,74,49,42,57,49,46,64,90,57,53,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
advanced_forward,72.58991001459457,189,83,3,3,84,84,87,83,89,83,61,74,88,82,73,91,89,85,77,76,89,88,86,83,88,90,83,87,79,91,86,83,86,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
poacher,71.87368963730913,189,83,3,3,84,84,87,83,89,83,61,74,88,82,73,91,89,85,77,76,89,88,86,83,88,90,83,87,79,91,86,83,86,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
false_nine,76.83480849434743,189,83,3,3,84,84,87,83,89,83,61,74,88,82,73,91,89,85,77,76,89,88,86,83,88,90,83,87,79,91,86,83,86,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
target_forward,71.78323245349092,189,83,3,3,84,84,87,83,89,83,61,74,88,82,73,91,89,85,77,76,89,88,86,83,88,90,83,87,79,91,86,83,86,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
box_to_box,79.92242157522027,189,83,3,3,84,84,87,83,89,83,61,74,88,82,73,91,89,85,77,76,89,88,86,83,88,90,83,87,79,91,86,83,86,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
holding,79.05550699489741,189,83,3,3,84,84,87,83,89,83,61,74,88,82,73,91,89,85,77,76,89,88,86,83,88,90,83,87,79,91,86,83,86,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
deep_lying_playmaker,78.22701023981043,189,83,3,3,84,84,87,83,89,83,61,74,88,82,73,91,89,85,77,76,89,88,86,83,88,90,83,87,79,91,86,83,86,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
playmaker,76.49341197516353,189,83,3,3,84,84,87,83,89,83,61,74,88,82,73,91,89,85,77,76,89,88,86,83,88,90,83,87,79,91,86,83,86,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
half_winger,72.62224916601494,189,83,3,3,84,84,87,83,89,83,61,74,88,82,73,91,89,85,77,76,89,88,86,83,88,90,83,87,79,91,86,83,86,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
shadow_striker,74.79110150823972,189,83,3,3,84,84,87,83,89,83,61,74,88,82,73,91,89,85,77,76,89,88,86,83,88,90,83,87,79,91,86,83,86,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
classic_ten,76.30733630600365,189,83,3,3,84,84,87,83,89,83,61,74,88,82,73,91,89,85,77,76,89,88,86,83,88,90,83,87,79,91,86,83,86,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
playmaker,77.76331871862348,177,68,4,3,84,82,84,82,90,83,80,73,90,84,85,88,88,88,84,84,84,88,88,86,82,72,74,85,79,79,75,77,92,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
shadow_striker,75.8822171349712,177,68,4,3,84,82,84,82,90,83,80,73,90,84,85,88,88,88,84,84,84,88,88,86,82,72,74,85,79,79,75,77,92,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
half_winger,72.05126310244432,177,68,4,3,84,82,84,82,90,83,80,73,90,84,85,88,88,88,84,84,84,88,88,86,82,72,74,85,79,79,75,77,92,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
classic_ten,75.9038978341187,177,68,4,3,84,82,84,82,90,83,80,73,90,84,85,88,88,88,84,84,84,88,88,86,82,72,74,85,79,79,75,77,92,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
box_to_box,74.0588633909289,177,68,4,3,84,82,84,82,90,83,80,73,90,84,85,88,88,88,84,84,84,88,88,86,82,72,74,85,79,79,75,77,92,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
holding,72.48076203735647,177,68,4,3,84,82,84,82,90,83,80,73,90,84,85,88,88,88,84,84,84,88,88,86,82,72,74,85,79,79,75,77,92,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
deep_lying_playmaker,73.38128080403405,177,68,4,3,84,82,84,82,90,83,80,73,90,84,85,88,88,88,84,84,84,88,88,86,82,72,74,85,79,79,75,77,92,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
winger,82.2095802017445,177,63,4,4,94,89,85,85,84,82,80,66,83,81,55,84,82,76,97,91,87,91,92,87,62,71,59,62,56,83,80,67,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wide_midfielder,78.2780248500976,177,63,4,4,94,89,85,85,84,82,80,66,83,81,55,84,82,76,97,91,87,91,92,87,62,71,59,62,56,83,80,67,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wide_playmaker,77.4470325268564,177,63,4,4,94,89,85,85,84,82,80,66,83,81,55,84,82,76,97,91,87,91,92,87,62,71,59,62,56,83,80,67,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
inside_forward,79.05202153080263,177,63,4,4,94,89,85,85,84,82,80,66,83,81,55,84,82,76,97,91,87,91,92,87,62,71,59,62,56,83,80,67,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
playmaker,76.17162634549041,177,63,4,4,94,89,85,85,84,82,80,66,83,81,55,84,82,76,97,91,87,91,92,87,62,71,59,62,56,83,80,67,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
shadow_striker,79.3325345542387,177,63,4,4,94,89,85,85,84,82,80,66,83,81,55,84,82,76,97,91,87,91,92,87,62,71,59,62,56,83,80,67,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
half_winger,75.65308180927563,177,63,4,4,94,89,85,85,84,82,80,66,83,81,55,84,82,76,97,91,87,91,92,87,62,71,59,62,56,83,80,67,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
classic_ten,78.86822575697691,177,63,4,4,94,89,85,85,84,82,80,66,83,81,55,84,82,76,97,91,87,91,92,87,62,71,59,62,56,83,80,67,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
advanced_forward,77.69682990784918,186,82,3,3,91,89,90,92,90,84,90,70,77,55,76,89,84,72,87,81,88,92,83,91,26,99,67,24,33,99,96,99,46,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
poacher,81.58454260214121,186,82,3,3,91,89,90,92,90,84,90,70,77,55,76,89,84,72,87,81,88,92,83,91,26,99,67,24,33,99,96,99,46,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
false_nine,76.10225375474344,186,82,3,3,91,89,90,92,90,84,90,70,77,55,76,89,84,72,87,81,88,92,83,91,26,99,67,24,33,99,96,99,46,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
target_forward,83.14460727927413,186,82,3,3,91,89,90,92,90,84,90,70,77,55,76,89,84,72,87,81,88,92,83,91,26,99,67,24,33,99,96,99,46,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
winger,80.59198124331384,181,75,5,3,96,91,86,79,87,77,83,69,84,84,74,84,77,87,95,88,88,91,92,82,27,71,34,32,25,87,75,72,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wide_midfielder,77.33192659582767,181,75,5,3,96,91,86,79,87,77,83,69,84,84,74,84,77,87,95,88,88,91,92,82,27,71,34,32,25,87,75,72,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wide_playmaker,76.54795471818294,181,75,5,3,96,91,86,79,87,77,83,69,84,84,74,84,77,87,95,88,88,91,92,82,27,71,34,32,25,87,75,72,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
inside_forward,82.16685546718996,181,75,5,3,96,91,86,79,87,77,83,69,84,84,74,84,77,87,95,88,88,91,92,82,27,71,34,32,25,87,75,72,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
playmaker,80.3113538547547,172,66,4,4,96,95,89,85,83,83,73,64,90,85,66,84,83,88,93,91,87,88,89,84,70,59,62,56,47,85,94,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
shadow_striker,85.094459134648,172,66,4,4,96,95,89,85,83,83,73,64,90,85,66,84,83,88,93,91,87,88,89,84,70,59,62,56,47,85,94,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
half_winger,79.13944883026026,172,66,4,4,96,95,89,85,83,83,73,64,90,85,66,84,83,88,93,91,87,88,89,84,70,59,62,56,47,85,94,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
classic_ten,82.08487607222563,172,66,4,4,96,95,89,85,83,83,73,64,90,85,66,84,83,88,93,91,87,88,89,84,70,59,62,56,47,85,94,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
advanced_forward,80.52500277816934,172,66,4,4,96,95,89,85,83,83,73,64,90,85,66,84,83,88,93,91,87,88,89,84,70,59,62,56,47,85,94,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
poacher,78.98955409437895,172,66,4,4,96,95,89,85,83,83,73,64,90,85,66,84,83,88,93,91,87,88,89,84,70,59,62,56,47,85,94,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
false_nine,83.3263085127368,172,66,4,4,96,95,89,85,83,83,73,64,90,85,66,84,83,88,93,91,87,88,89,84,70,59,62,56,47,85,94,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
target_forward,63.26987726447977,172,66,4,4,96,95,89,85,83,83,73,64,90,85,66,84,83,88,93,91,87,88,89,84,70,59,62,56,47,85,94,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
holding,73.38845959281903,177,75,3,4,81,66,79,69,79,84,70,70,86,92,80,89,92,86,84,85,89,86,83,87,87,74,83,84,85,81,90,70,88,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
centre_half,71.66089100177568,177,75,3,4,81,66,79,69,79,84,70,70,86,92,80,89,92,86,84,85,89,86,83,87,87,74,83,84,85,81,90,70,88,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
deep_lying_playmaker,74.34606744358673,177,75,3,4,81,66,79,69,79,84,70,70,86,92,80,89,92,86,84,85,89,86,83,87,87,74,83,84,85,81,90,70,88,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wide_half,71.9097002490401,177,75,3,4,81,66,79,69,79,84,70,70,86,92,80,89,92,86,84,85,89,86,83,87,87,74,83,84,85,81,90,70,88,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
fullback,70.29157544309216,177,75,3,4,81,66,79,69,79,84,70,70,86,92,80,89,92,86,84,85,89,86,83,87,87,74,83,84,85,81,90,70,88,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
falseback,75.211505249681,177,75,3,4,81,66,79,69,79,84,70,70,86,92,80,89,92,86,84,85,89,86,83,87,87,74,83,84,85,81,90,70,88,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
wingback,71.38296243398102,177,75,3,4,81,66,79,69,79,84,70,70,86,92,80,89,92,86,84,85,89,86,83,87,87,74,83,84,85,81,90,70,88,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
attacking_wingback,74.28701131798788,177,75,3,4,81,66,79,69,79,84,70,70,86,92,80,89,92,86,84,85,89,86,83,87,87,74,83,84,85,81,90,70,88,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
box_to_box,74.15234105642507,177,75,3,4,81,66,79,69,79,84,70,70,86,92,80,89,92,86,84,85,89,86,83,87,87,74,83,84,85,81,90,70,88,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
playmaker,72.54665699704815,177,75,3,4,81,66,79,69,79,84,70,70,86,92,80,89,92,86,84,85,89,86,83,87,87,74,83,84,85,81,90,70,88,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
half_winger,68.54729799499026,177,75,3,4,81,66,79,69,79,84,70,70,86,92,80,89,92,86,84,85,89,86,83,87,87,74,83,84,85,81,90,70,88,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
advanced_forward,79.43315953241309,187,82,4,4,80,87,92,92,90,84,84,88,80,60,71,86,71,77,80,81,89,88,84,91,31,89,45,31,37,90,78,88,76,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
poacher,77.79916869025087,187,82,4,4,80,87,92,92,90,84,84,88,80,60,71,86,71,77,80,81,89,88,84,91,31,89,45,31,37,90,78,88,76,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
false_nine,73.8598135320588,187,82,4,4,80,87,92,92,90,84,84,88,80,60,71,86,71,77,80,81,89,88,84,91,31,89,45,31,37,90,78,88,76,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
target_forward,78.21786410459978,187,82,4,4,80,87,92,92,90,84,84,88,80,60,71,86,71,77,80,81,89,88,84,91,31,89,45,31,37,90,78,88,76,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
advanced_forward,82.16494037287254,187,76,4,4,86,88,90,93,91,80,86,99,87,72,81,87,74,71,84,80,88,88,83,92,61,95,53,60,46,99,85,88,90,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
poacher,81.87264814950079,187,76,4,4,86,88,90,93,91,80,86,99,87,72,81,87,74,71,84,80,88,88,83,92,61,95,53,60,46,99,85,88,90,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
false_nine,77.57844894590289,187,76,4,4,86,88,90,93,91,80,86,99,87,72,81,87,74,71,84,80,88,88,83,92,61,95,53,60,46,99,85,88,90,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
target_forward,83.59508174324,187,76,4,4,86,88,90,93,91,80,86,99,87,72,81,87,74,71,84,80,88,88,83,92,61,95,53,60,46,99,85,88,90,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
box_to_box,82.3509947123519,189,82,4,4,83,80,83,83,89,87,75,63,86,79,77,87,86,80,83,81,87,86,87,88,86,88,80,85,80,89,84,94,88,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
holding,79.59559442115143,189,82,4,4,83,80,83,83,89,87,75,63,86,79,77,87,86,80,83,81,87,86,87,88,86,88,80,85,80,89,84,94,88,0,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
